StringID	Type		x		y		demand		ReadyTime	DueDate		ServiceTime	altitude
D0		d		35.0		35.0		0.0		0.0		230.0		0.0		0.0
S0		f		35.0		35.0		0.0		0.0		230.0		0.0		0.0
S1		f		61.0		37.0		0.0		0.0		230.0		0.0		0.2004375999999999
S2		f		74.0		39.0		0.0		0.0		230.0		0.0		0.17180328
S3		f		47.0		57.0		0.0		0.0		230.0		0.0		-0.06421624
S4		f		57.0		65.0		0.0		0.0		230.0		0.0		-0.0385299199999999
S5		f		29.0		59.0		0.0		0.0		230.0		0.0		-0.55
S6		f		34.0		71.0		0.0		0.0		230.0		0.0		-0.0192649599999999
S7		f		22.0		58.0		0.0		0.0		230.0		0.0		-0.62857168
S8		f		7.0		61.0		0.0		0.0		230.0		0.0		-0.11785752
S9		f		18.0		41.0		0.0		0.0		230.0		0.0		-0.26724984
S10		f		5.0		39.0		0.0		0.0		230.0		0.0		-0.10689976
S11		f		14.0		20.0		0.0		0.0		230.0		0.0		0.4115645599999999
S12		f		0.0		26.0		0.0		0.0		230.0		0.0		0.07482992
S13		f		24.0		25.0		0.0		0.0		230.0		0.0		-0.042592
S14		f		26.0		6.0		0.0		0.0		230.0		0.0		-0.04090592
S15		f		34.0		20.0		0.0		0.0		230.0		0.0		-0.0613579999999999
S16		f		41.0		5.0		0.0		0.0		230.0		0.0		0.29333304
S17		f		50.0		9.0		0.0		0.0		230.0		0.0		0.82133304
S18		f		61.0		14.0		0.0		0.0		230.0		0.0		0.1173330399999999
S19		f		62.0		21.0		0.0		0.0		230.0		0.0		0.0572677599999999
S20		f		74.0		30.0		0.0		0.0		230.0		0.0		0.1145355199999999
C1		c		41.0		49.0		182.5		36.0		46.0		10.0		0.03187448
C2		c		35.0		17.0		127.75		0.0		202.0		10.0		-0.14316984
C4		c		55.0		20.0		346.75		107.0		117.0		10.0		0.2346669599999999
C7		c		20.0		50.0		91.25		88.0		98.0		10.0		-0.39285752
C10		c		30.0		60.0		292.0		0.0		194.0		10.0		-0.35357168
C11		c		20.0		65.0		219.0		61.0		71.0		10.0		-0.47142832
C13		c		30.0		25.0		419.75		0.0		208.0		10.0		-0.0170367999999999
C14		c		15.0		10.0		365.0		157.0		167.0		10.0		0.11224488
C15		c		30.0		5.0		146.0		114.0		124.0		10.0		-0.10226392
C17		c		5.0		30.0		36.5		73.0		83.0		10.0		-0.05345032
C18		c		20.0		40.0		219.0		0.0		204.0		10.0		-0.2405251199999999
C19		c		15.0		60.0		310.25		48.0		58.0		10.0		-0.43214248
C21		c		45.0		20.0		200.75		0.0		201.0		10.0		0.352
C24		c		65.0		35.0		54.75		0.0		190.0		10.0		0.2290710399999999
C28		c		41.0		37.0		292.0		0.0		213.0		10.0		0.1168727999999999
C32		c		35.0		69.0		419.75		55.0		65.0		10.0		-0.05137264
C33		c		53.0		52.0		200.75		54.0		64.0		10.0		0.04770304
C35		c		63.0		65.0		146.0		125.0		135.0		10.0		-0.0128435999999999
C36		c		2.0		60.0		91.25		78.0		88.0		10.0		-0.03928584
C41		c		42.0		7.0		91.25		181.0		191.0		10.0		0.46933304
C44		c		11.0		14.0		328.5		171.0		181.0		10.0		0.26190472
C46		c		2.0		48.0		18.25		50.0		60.0		10.0		-0.02672472
C48		c		13.0		52.0		657.0		147.0		157.0		10.0		-0.275
C49		c		6.0		68.0		547.5		152.0		162.0		10.0		-0.07857168
C50		c		47.0		47.0		237.25		118.0		128.0		10.0		0.0424996
C53		c		37.0		31.0		255.5		0.0		215.0		10.0		0.09562344
C56		c		53.0		12.0		109.5		58.0		68.0		10.0		0.64533304
C57		c		32.0		12.0		127.75		186.0		196.0		10.0		-0.16362192
C60		c		17.0		34.0		54.75		0.0		201.0		10.0		-0.29397456
C61		c		12.0		24.0		237.25		29.0		39.0		10.0		0.3741495999999999
C63		c		27.0		69.0		182.5		132.0		142.0		10.0		-0.23571416
C65		c		62.0		77.0		365.0		68.0		78.0		10.0		-0.00642136
C67		c		67.0		5.0		456.25		0.0		176.0		10.0		0.0586669599999999
C68		c		56.0		39.0		657.0		57.0		67.0		10.0		0.02385152
C70		c		37.0		56.0		91.25		49.0		59.0		10.0		-0.03210768
C71		c		57.0		68.0		273.75		117.0		127.0		10.0		-0.02568632
C72		c		47.0		16.0		456.25		111.0		121.0		10.0		0.58666696
C74		c		46.0		13.0		146.0		27.0		37.0		10.0		0.76266696
C80		c		56.0		37.0		109.5		108.0		118.0		10.0		0.00596288
C83		c		14.0		37.0		200.75		144.0		154.0		10.0		-0.32069928
C84		c		11.0		31.0		127.75		96.0		106.0		10.0		-0.21379952
C87		c		28.0		18.0		474.5		166.0		176.0		10.0		-0.1227168799999999
C89		c		26.0		35.0		273.75		45.0		55.0		10.0		-0.00567864
C90		c		31.0		67.0		54.75		69.0		79.0		10.0		-0.19642832
C91		c		15.0		19.0		18.25		87.0		97.0		10.0		0.29931968
C94		c		26.0		27.0		492.75		0.0		207.0		10.0		-0.03691336
C95		c		25.0		24.0		365.0		140.0		150.0		10.0		-0.0397531199999999
C96		c		22.0		27.0		200.75		28.0		38.0		10.0		-0.0340735999999999
C98		c		19.0		21.0		182.5		0.0		198.0		10.0		-0.0085183999999999
C100		c		18.0		18.0		310.25		0.0		195.0		10.0		0.14965984

Q Battery capacity /62.14/
C Vehicle load capacity /3650.0/
r Energy consumption rate /1.0/
g inverse recharging rate /0.48/
v average Velocity /1.0/
M Vehicle curb weight /6350.0/
